ID,Block,Trial,TargetPosition,DistractorPosition,fix_x,fix_y
810,25,15,2,10,692,473
810,25,15,2,10,713,497
810,25,18,5,8,295,381
810,25,18,5,8,287,269
810,25,18,5,8,279,254
810,26,4,7,6,627,603
810,26,6,12,3,361,642
810,26,6,12,3,361,636
810,26,8,12,4,386,619
810,26,8,12,4,373,621
810,26,8,12,4,363,625
810,26,9,8,2,781,396
810,26,9,8,2,763,398
810,26,10,10,6,403,179
810,26,10,10,6,376,148
810,26,13,8,4,753,397
810,26,13,8,4,776,384
810,26,13,8,4,803,392
810,26,13,8,4,782,390
810,26,14,10,1,402,184
810,26,14,10,1,370,154
810,26,17,9,5,635,151
810,26,17,9,5,653,144
810,26,19,8,5,737,347
810,26,19,8,5,770,363
810,27,3,8,2,785,365
810,27,3,8,2,766,358
810,27,6,8,4,753,370
810,27,6,8,4,775,382
810,27,7,9,3,634,152
810,27,9,9,6,650,153
810,27,13,11,5,234,385
810,27,13,11,5,213,388
810,27,18,10,5,484,354
810,27,18,10,5,451,324
810,27,18,10,5,362,174
810,27,18,10,5,374,148
810,27,20,9,6,632,155
810,27,20,9,6,649,161
810,27,20,9,6,636,151
810,28,1,4,9,642,169
810,28,1,4,9,532,133
810,28,6,3,11,222,380
810,28,6,3,11,515,375
810,28,6,3,11,671,273
810,28,6,3,11,699,264
810,28,9,1,9,514,655
810,28,9,1,9,500,623
810,28,9,1,9,498,615
810,28,10,2,12,380,555
810,28,10,2,12,523,444
810,28,10,2,12,702,496
810,28,11,6,10,481,385
810,28,11,6,10,284,500
810,28,11,6,10,298,498
810,28,12,4,12,380,458
810,28,12,4,12,510,264
810,28,12,4,12,532,141
810,28,12,4,12,526,138
810,28,13,5,11,481,383
810,28,13,5,11,309,297
810,28,13,5,11,304,274
810,28,17,6,7,635,568
810,28,17,6,7,321,480
810,28,17,6,7,303,494
810,28,18,3,11,483,388
810,28,18,3,11,530,390
810,28,18,3,11,711,316
810,28,18,3,11,721,285
810,29,1,3,9,547,409
810,29,1,3,9,723,322
810,29,4,1,10,508,476
810,29,4,1,10,503,660
810,29,4,1,10,514,651
810,29,5,4,9,644,135
810,29,5,4,9,516,155
810,29,7,2,12,529,474
810,29,7,2,12,735,498
810,29,7,2,12,712,512
810,29,8,1,9,519,453
810,29,8,1,9,506,634
810,29,14,3,10,536,407
810,29,14,3,10,716,285
810,29,16,1,9,542,659
810,29,16,1,9,526,629
810,29,16,1,9,518,626
810,29,19,2,11,546,419
810,29,19,2,11,712,529
810,29,19,2,11,726,522
810,29,20,6,7,497,420
810,29,20,6,7,312,539
810,29,20,6,7,305,530
810,30,5,8,1,804,396
810,30,5,8,1,792,401
810,30,7,11,3,242,403
810,30,10,9,4,655,155
810,30,10,9,4,649,146
810,30,11,7,5,640,609
810,30,11,7,5,655,638
810,30,12,12,6,355,689
810,30,12,12,6,374,663
810,30,12,12,6,371,651
810,30,13,11,3,268,427
810,30,13,11,3,254,425
810,30,14,8,2,815,433
810,30,14,8,2,803,420
810,30,16,12,2,349,641
810,30,18,8,4,495,348
810,30,18,8,4,773,394
810,30,18,8,4,791,396
810,30,20,12,3,373,625
810,31,1,7,6,648,617
810,31,4,11,1,231,399
810,31,6,11,3,241,398
810,31,7,9,3,646,146
810,31,8,10,5,383,161
810,31,8,10,5,375,147
810,31,9,11,3,261,398
810,31,9,11,3,242,395
810,31,10,9,3,648,155
810,31,10,9,3,640,151
810,31,14,9,4,648,143
810,31,15,7,4,535,382
810,31,15,7,4,625,647
810,31,15,7,4,658,623
810,31,18,10,1,384,186
810,31,18,10,1,365,167
810,31,19,7,3,655,620
810,32,1,4,12,508,116
810,32,1,4,12,493,136
810,32,2,2,7,536,406
810,32,2,2,7,716,508
810,32,2,2,7,703,505
810,32,3,6,8,472,413
810,32,3,6,8,307,523
810,32,3,6,8,298,522
810,32,4,1,7,516,632
810,32,4,1,7,510,622
810,32,5,2,12,346,663
810,32,5,2,12,366,641
810,32,5,2,12,552,386
810,32,5,2,12,726,529
810,32,5,2,12,711,520
810,32,7,6,12,493,398
810,32,7,6,12,307,512
810,32,8,3,8,549,382
810,32,8,3,8,722,281
810,32,8,3,8,709,276
810,32,10,5,12,491,358
810,32,10,5,12,333,243
810,32,15,3,9,647,126
810,32,15,3,9,533,364
810,32,15,3,9,710,288
810,32,16,6,7,487,398
810,32,16,6,7,298,477
810,32,17,5,7,515,402
810,32,17,5,7,492,358
810,32,17,5,7,304,284
810,32,17,5,7,312,279
811,1,1,8,2,790,386
811,1,2,12,6,379,594
811,1,2,12,6,375,615
811,1,3,10,6,382,156
811,1,3,10,6,369,162
811,1,4,12,1,526,358
811,1,4,12,1,385,631
811,1,4,12,1,373,632
811,1,5,11,1,236,399
811,1,5,11,1,234,402
811,1,10,11,2,229,396
811,1,10,11,2,244,397
811,1,14,8,2,828,414
811,1,14,8,2,813,419
811,1,15,9,4,650,154
811,1,15,9,4,662,149
811,1,17,12,6,367,642
811,1,17,12,6,375,628
811,1,18,10,4,358,125
811,1,18,10,4,375,135
811,1,19,9,5,611,227
811,1,19,9,5,652,137
811,1,20,9,1,641,130
811,2,1,1,9,514,400
811,2,1,1,9,504,667
811,2,1,1,9,501,631
811,2,1,1,9,477,424
811,2,1,1,9,513,403
811,2,1,1,9,486,678
811,2,1,1,9,502,621
811,2,3,2,12,373,592
811,2,3,2,12,517,419
811,2,3,2,12,681,489
811,2,3,2,12,713,526
811,2,4,2,12,522,395
811,2,4,2,12,700,514
811,2,4,2,12,711,515
811,2,4,2,12,513,397
811,2,9,1,8,522,414
811,2,9,1,8,504,680
811,2,9,1,8,511,644
811,2,11,1,11,517,394
811,2,11,1,11,510,613
811,2,12,2,11,295,385
811,2,12,2,11,548,392
811,2,12,2,11,726,475
811,2,12,2,11,726,498
811,2,15,1,9,517,407
811,2,15,1,9,529,643
811,2,15,1,9,512,640
811,2,16,2,8,565,405
811,2,16,2,8,762,423
811,2,16,2,8,717,516
811,2,17,1,11,518,388
811,2,17,1,11,514,615
811,2,18,3,8,544,367
811,2,18,3,8,716,272
811,2,19,2,7,547,431
811,2,19,2,7,609,550
811,2,19,2,7,629,607
811,2,20,3,12,370,610
811,2,20,3,12,358,614
811,2,20,3,12,521,360
811,2,20,3,12,363,623
811,2,20,3,12,375,606
811,2,20,3,12,521,382
811,2,20,3,12,552,372
811,2,20,3,12,734,291
811,2,20,3,12,741,280
811,3,3,1,12,528,396
811,3,3,1,12,511,561
811,3,3,1,12,506,604
811,3,5,6,7,506,387
811,3,5,6,7,318,500
811,3,6,1,8,512,391
811,3,6,1,8,513,599
811,3,6,1,8,509,608
811,3,11,4,7,522,191
811,3,11,4,7,607,570
811,3,11,4,7,531,356
811,3,11,4,7,525,150
811,3,17,6,9,502,380
811,3,17,6,9,341,471
811,3,17,6,9,306,490
811,3,18,5,11,260,372
811,3,18,5,11,515,361
811,3,18,5,11,354,260
811,3,18,5,11,317,259
811,3,18,5,11,532,393
811,4,2,12,3,394,604
811,4,2,12,3,379,608
811,4,2,12,3,529,337
811,4,2,12,3,387,612
811,4,8,11,5,257,381
811,4,8,11,5,247,420
811,4,11,11,4,237,404
811,4,12,7,2,652,614
811,4,12,7,2,654,634
811,4,14,7,1,520,411
811,4,14,7,1,654,636
811,4,14,7,1,663,640
811,4,14,7,1,533,630
811,4,15,9,2,643,165
811,4,15,9,2,658,170
811,4,16,8,4,805,378
811,4,16,8,4,535,337
811,4,16,8,4,796,378
811,4,17,10,2,369,151
811,4,18,8,4,813,390
811,4,19,10,6,380,148
811,4,19,10,6,372,143
811,5,3,12,4,354,653
811,5,5,9,1,643,183
811,5,5,9,1,657,195
811,5,10,9,1,636,191
811,5,10,9,1,641,179
811,5,13,10,2,385,225
811,5,13,10,2,361,182
811,5,14,10,2,372,199
811,5,14,10,2,370,197
811,5,16,12,5,369,625
811,5,16,12,5,366,642
811,5,18,11,1,229,418
811,5,20,8,4,777,409
811,6,1,5,11,474,388
811,6,1,5,11,304,296
811,6,1,5,11,291,297
811,6,2,2,11,524,412
811,6,2,2,11,682,512
811,6,2,2,11,698,539
811,6,4,1,7,489,424
811,6,4,1,7,483,645
811,6,7,3,8,638,398
811,6,7,3,8,761,421
811,6,7,3,8,703,324
811,6,8,5,11,313,332
811,6,8,5,11,299,292
811,6,10,1,10,492,421
811,6,10,1,10,505,526
811,6,10,1,10,491,609
811,6,12,4,10,386,183
811,6,12,4,10,501,380
811,6,12,4,10,476,174
811,6,12,4,10,494,170
811,6,15,6,8,464,417
811,6,15,6,8,285,521
811,6,19,4,11,503,374
811,6,19,4,11,506,146
811,6,19,4,11,505,165
811,6,20,5,10,479,391
811,6,20,5,10,377,225
811,6,20,5,10,301,290
811,7,1,1,9,490,418
811,7,1,1,9,495,631
811,7,3,4,12,502,358
811,7,3,4,12,491,185
811,7,3,4,12,495,170
811,7,6,5,9,473,373
811,7,6,5,9,293,277
811,7,7,5,10,469,376
811,7,7,5,10,336,270
811,7,7,5,10,297,277
811,7,8,4,12,506,369
811,7,8,4,12,500,177
811,7,9,2,11,515,405
811,7,9,2,11,685,524
811,7,10,3,12,528,391
811,7,10,3,12,692,304
811,7,10,3,12,714,290
811,7,11,6,9,525,371
811,7,11,6,9,481,402
811,7,11,6,9,298,464
811,7,11,6,9,281,500
811,7,12,1,11,491,439
811,7,12,1,11,499,634
811,7,14,3,10,533,397
811,7,14,3,10,687,319
811,7,14,3,10,706,298
811,7,15,2,9,527,414
811,7,15,2,9,677,510
811,7,15,2,9,696,523
811,7,16,5,9,457,387
811,7,16,5,9,292,323
811,7,16,5,9,286,295
811,7,17,6,9,461,398
811,7,17,6,9,291,485
811,7,18,3,10,530,393
811,7,18,3,10,694,288
811,8,1,8,2,748,390
811,8,1,8,2,772,402
811,8,2,8,4,776,402
811,8,2,8,4,761,401
811,8,3,10,5,345,184
811,8,3,10,5,355,180
811,8,4,7,4,626,643
811,8,4,7,4,637,644
811,8,6,10,3,377,175
811,8,6,10,3,369,171
811,8,7,8,4,781,412
811,8,11,7,4,635,641
811,8,13,8,3,765,414
811,8,14,7,1,613,607
811,8,14,7,1,619,634
811,8,17,10,3,372,161
811,8,17,10,3,357,163
811,9,1,8,2,797,401
811,9,1,8,2,799,410
811,9,3,12,5,378,641
811,9,3,12,5,361,659
811,9,4,8,1,783,425
811,9,4,8,1,789,419
811,9,7,12,3,365,680
811,9,8,9,3,637,220
811,9,8,9,3,654,191
811,9,10,12,2,366,663
811,9,11,11,1,224,399
811,9,12,11,3,226,419
811,9,14,10,2,369,216
811,9,14,10,2,358,205
811,9,15,7,1,599,643
811,9,15,7,1,631,646
811,9,17,7,2,645,659
811,9,18,7,1,665,674
811,9,18,7,1,648,674
811,9,20,11,2,222,417
811,10,1,3,7,521,395
811,10,1,3,7,700,312
811,10,1,3,7,491,412
811,10,2,5,10,459,397
811,10,2,5,10,279,319
811,10,2,5,10,279,298
811,10,4,4,12,490,371
811,10,4,4,12,506,177
811,10,5,4,10,494,369
811,10,5,4,10,512,197
811,10,5,4,10,508,651
811,10,6,3,9,641,194
811,10,6,3,9,500,201
811,10,6,3,9,502,426
811,10,6,3,9,515,393
811,10,6,3,9,704,312
811,10,6,3,9,694,297
811,10,7,1,12,492,426
811,10,7,1,12,542,720
811,10,7,1,12,503,664
811,10,8,6,8,480,414
811,10,8,6,8,295,515
811,10,8,6,8,294,529
811,10,9,3,12,514,384
811,10,9,3,12,649,310
811,10,9,3,12,683,295
811,10,11,2,9,516,419
811,10,11,2,9,700,522
811,10,12,3,9,509,396
811,10,12,3,9,678,275
811,10,12,3,9,702,277
811,10,13,2,7,572,496
811,10,13,2,7,518,420
811,10,13,2,7,611,575
811,10,13,2,7,633,626
811,10,13,2,7,509,393
811,10,13,2,7,715,483
811,10,13,2,7,690,493
811,10,15,2,8,508,384
811,10,15,2,8,679,469
811,10,15,2,8,688,488
811,10,16,2,10,614,446
811,10,16,2,10,683,525
811,10,18,4,8,478,369
811,10,18,4,8,487,187
811,10,20,4,9,505,193
811,10,20,4,9,494,169
811,11,1,3,9,638,167
811,11,1,3,9,493,182
811,11,1,3,9,484,387
811,11,1,3,9,653,347
811,11,1,3,9,708,278
811,11,1,3,9,690,278
811,11,3,2,8,507,413
811,11,3,2,8,648,472
811,11,3,2,8,703,512
811,11,4,6,12,477,411
811,11,4,6,12,311,512
811,11,4,6,12,286,513
811,11,7,6,11,464,392
811,11,7,6,11,273,517
811,11,7,6,11,289,506
811,11,9,3,9,523,388
811,11,9,3,9,696,286
811,11,9,3,9,708,288
811,11,11,6,8,471,393
811,11,11,6,8,296,501
811,11,12,1,7,495,423
811,11,12,1,7,492,644
811,11,12,1,7,507,623
811,11,13,5,12,375,650
811,11,13,5,12,476,371
811,11,13,5,12,287,299
811,11,13,5,12,428,366
811,11,14,5,8,464,380
811,11,14,5,8,299,307
811,11,14,5,8,283,286
811,11,14,5,8,482,369
811,11,16,3,9,516,382
811,11,16,3,9,672,292
811,11,16,3,9,687,284
811,12,1,11,4,211,389
811,12,2,12,6,349,645
811,12,5,12,1,365,655
811,12,9,12,4,359,642
811,12,11,7,2,643,628
811,12,11,7,2,645,644
811,12,12,8,3,779,376
811,12,12,8,3,789,377
811,12,15,9,4,600,272
811,12,15,9,4,669,175
811,12,15,9,4,645,184
811,12,16,7,6,655,662
811,12,17,11,4,235,392
811,12,17,11,4,221,392
811,12,20,7,6,660,669
811,12,20,7,6,643,643
811,12,20,7,6,652,630
811,13,1,9,1,660,184
811,13,1,9,1,658,178
811,13,3,8,6,823,435
811,13,3,8,6,796,433
811,13,5,12,2,366,627
811,13,5,12,2,361,637
811,13,8,10,2,396,208
811,13,8,10,2,376,191
811,13,12,8,3,812,426
811,13,19,7,5,647,644
811,13,20,11,1,244,397
811,13,20,11,1,220,399
811,14,1,1,8,490,411
811,14,1,1,8,513,634
811,14,1,1,8,493,628
811,14,2,4,8,499,365
811,14,2,4,8,493,156
811,14,2,4,8,503,157
811,14,5,1,9,511,429
811,14,5,1,9,517,654
811,14,5,1,9,505,650
811,14,6,6,7,499,434
811,14,6,6,7,289,548
811,14,6,6,7,307,551
811,14,7,5,7,503,419
811,14,7,5,7,340,338
811,14,7,5,7,315,320
811,14,8,1,11,526,451
811,14,8,1,11,523,662
811,14,9,3,11,535,411
811,14,9,3,11,680,252
811,14,9,3,11,495,378
811,14,9,3,11,696,280
811,14,13,4,10,512,180
811,14,16,3,10,537,371
811,14,16,3,10,718,306
811,14,16,3,10,728,292
811,14,17,1,12,520,356
811,14,17,1,12,502,415
811,14,17,1,12,514,612
811,14,17,1,12,506,621
811,14,17,1,12,512,416
811,14,18,4,10,400,188
811,14,18,4,10,511,195
811,14,18,4,10,520,169
811,14,20,4,7,500,215
811,14,20,4,7,520,198
811,14,20,4,7,537,190
811,15,1,1,10,497,416
811,15,1,1,10,498,655
811,15,2,5,7,483,393
811,15,2,5,7,324,327
811,15,2,5,7,291,295
811,15,3,5,10,469,397
811,15,3,5,10,317,297
811,15,3,5,10,292,302
811,15,4,3,9,535,404
811,15,4,3,9,648,193
811,15,4,3,9,719,307
811,15,5,1,11,494,419
811,15,5,1,11,511,644
811,15,5,1,11,511,417
811,15,7,2,12,578,436
811,15,7,2,12,702,526
811,15,7,2,12,711,532
811,15,8,1,8,513,453
811,15,8,1,8,528,667
811,15,8,1,8,517,647
811,15,12,3,10,522,391
811,15,12,3,10,690,309
811,15,12,3,10,710,304
811,15,16,1,12,506,440
811,15,16,1,12,472,492
811,15,16,1,12,507,671
811,15,16,1,12,354,644
811,15,16,1,12,452,629
811,15,18,5,9,606,168
811,15,18,5,9,502,439
811,15,18,5,9,487,396
811,15,18,5,9,288,305
811,15,18,5,9,286,287
811,15,20,2,11,523,403
811,15,20,2,11,708,506
811,15,20,2,11,529,418
811,16,1,10,6,360,170
811,16,2,8,5,787,400
811,16,3,9,4,479,395
811,16,3,9,4,625,186
811,16,3,9,4,646,172
811,16,4,8,1,820,415
811,16,4,8,1,790,418
811,16,5,11,6,236,415
811,16,7,8,4,771,406
811,16,7,8,4,778,402
811,16,10,11,5,221,406
811,16,10,11,5,239,404
811,16,13,11,5,218,381
811,16,13,11,5,243,375
811,16,14,12,5,497,386
811,16,14,12,5,379,624
811,16,14,12,5,358,642
811,16,15,9,4,550,258
811,16,15,9,4,643,159
811,16,15,9,4,663,169
811,16,16,12,4,511,351
811,16,17,11,4,445,550
811,16,17,11,4,271,385
811,16,17,11,4,231,392
811,16,19,11,1,558,511
811,16,19,11,1,207,418
811,16,19,11,1,222,415
811,16,20,10,4,374,206
811,16,20,10,4,360,176
811,17,1,7,2,675,665
811,17,1,7,2,652,670
811,17,2,8,6,820,440
811,17,2,8,6,796,435
811,17,4,10,4,362,213
811,17,4,10,4,364,204
811,17,5,8,1,795,446
811,17,5,8,1,776,447
811,17,6,9,3,635,216
811,17,6,9,3,642,210
811,17,7,8,4,791,435
811,17,13,7,4,652,663
811,17,13,7,4,638,665
811,17,14,11,3,226,431
811,17,16,11,3,202,412
811,17,16,11,3,222,411
811,17,17,12,6,355,664
811,18,1,5,9,459,406
811,18,1,5,9,295,311
811,18,2,4,11,497,375
811,18,2,4,11,481,214
811,18,3,4,12,507,402
811,18,3,4,12,481,219
811,18,5,2,8,515,435
811,18,5,2,8,726,494
811,18,5,2,8,693,550
811,18,5,2,8,697,549
811,18,6,6,12,363,610
811,18,6,6,12,472,410
811,18,6,6,12,292,519
811,18,10,4,12,498,402
811,18,10,4,12,491,211
811,18,13,5,10,482,416
811,18,13,5,10,301,347
811,18,13,5,10,300,337
811,18,14,2,10,521,438
811,18,14,2,10,700,547
811,18,14,2,10,696,556
811,18,17,5,8,473,428
811,18,17,5,8,296,331
811,19,1,1,9,491,418
811,19,1,1,9,500,627
811,19,4,6,7,268,479
811,19,4,6,7,298,525
811,19,6,1,9,502,420
811,19,6,1,9,514,626
811,19,6,1,9,493,626
811,19,10,1,9,513,422
811,19,10,1,9,517,623
811,19,11,1,12,508,408
811,19,11,1,12,518,621
811,19,11,1,12,501,627
811,19,16,1,7,494,398
811,19,16,1,7,521,634
811,19,16,1,7,495,616
811,20,1,9,1,635,195
811,20,1,9,1,639,178
811,20,4,12,1,364,636
811,20,5,9,2,643,186
811,20,5,9,2,640,166
811,20,6,12,6,377,641
811,20,6,12,6,365,631
811,20,8,8,2,778,409
811,20,9,9,5,653,161
811,20,13,10,4,368,128
811,20,13,10,4,356,136
811,21,1,9,1,519,436
811,21,1,9,1,515,629
811,21,1,9,1,532,357
811,21,1,9,1,507,420
811,21,1,9,1,623,184
811,21,2,10,5,343,189
811,21,3,7,1,634,661
811,21,4,11,1,227,416
811,21,7,7,5,641,640
811,21,7,7,5,623,638
811,21,8,8,4,779,403
811,21,9,12,6,366,628
811,21,9,12,6,343,629
811,21,17,7,4,630,633
811,21,18,8,2,765,398
811,21,18,8,2,779,419
811,21,19,10,4,398,274
811,21,19,10,4,357,174
811,21,20,12,5,365,632
811,22,2,6,11,487,403
811,22,2,6,11,306,512
811,22,2,6,11,287,526
811,22,4,4,10,490,394
811,22,4,4,10,504,202
811,22,4,4,10,494,207
811,22,5,4,10,498,383
811,22,5,4,10,493,175
811,22,5,4,10,510,178
811,22,6,4,12,447,463
811,22,6,4,12,503,383
811,22,6,4,12,502,181
811,22,7,4,10,494,382
811,22,7,4,10,495,191
811,22,9,5,10,479,402
811,22,9,5,10,352,269
811,22,9,5,10,284,302
811,22,12,1,10,503,422
811,22,12,1,10,487,635
811,22,14,6,12,487,431
811,22,14,6,12,282,547
811,22,14,6,12,301,542
811,22,15,1,10,504,448
811,22,15,1,10,511,652
811,22,16,1,11,506,441
811,22,16,1,11,479,644
811,22,16,1,11,488,632
811,22,17,2,8,523,421
811,22,17,2,8,721,534
811,22,18,1,10,510,454
811,22,18,1,10,501,651
811,22,19,1,8,542,643
811,22,19,1,8,514,639
811,23,1,4,9,586,291
811,23,1,4,9,525,318
811,23,1,4,9,627,167
811,23,1,4,9,497,364
811,23,1,4,9,496,166
811,23,1,4,9,496,178
811,23,4,3,12,527,397
811,23,4,3,12,684,309
811,23,4,3,12,704,302
811,23,5,1,12,490,444
811,23,5,1,12,477,652
811,23,6,6,9,468,408
811,23,6,6,9,258,518
811,23,6,6,9,283,511
811,23,7,2,9,521,404
811,23,7,2,9,702,522
811,23,8,5,12,476,395
811,23,8,5,12,312,321
811,23,8,5,12,282,315
811,23,10,3,10,520,403
811,23,10,3,10,687,351
811,23,10,3,10,705,310
811,23,13,5,12,479,400
811,23,13,5,12,289,360
811,23,13,5,12,285,323
811,23,14,2,11,518,409
811,23,14,2,11,693,505
811,23,14,2,11,695,514
811,23,15,2,10,555,430
811,23,15,2,10,716,521
811,23,17,2,11,522,431
811,23,17,2,11,708,552
811,23,17,2,11,717,560
811,23,19,1,12,501,438
811,23,19,1,12,501,651
811,23,20,3,7,526,406
811,23,20,3,7,705,320
811,23,20,3,7,716,308
811,24,1,12,2,372,655
811,24,1,12,2,348,657
811,24,3,7,3,636,693
811,24,3,7,3,633,666
811,24,8,12,1,370,669
811,24,8,12,1,356,667
811,24,9,8,1,774,419
811,24,11,12,5,355,644
811,24,12,9,5,664,211
811,24,12,9,5,647,188
811,24,13,12,5,359,703
811,24,13,12,5,353,675
811,24,13,12,5,344,660
811,24,16,11,6,236,442
811,24,16,11,6,228,448
811,24,18,11,1,253,467
811,24,18,11,1,233,465
811,24,19,10,5,389,229
811,24,19,10,5,375,220
811,24,19,10,5,364,214
811,25,1,11,5,490,412
811,25,1,11,5,304,336
811,25,1,11,5,303,325
811,25,1,11,5,215,443
811,25,1,11,5,225,433
811,25,3,11,2,220,435
811,25,4,10,4,368,216
811,25,4,10,4,365,204
811,25,4,10,4,350,192
811,25,6,10,2,380,204
811,25,6,10,2,365,194
811,25,8,8,5,806,421
811,25,9,9,4,649,200
811,25,9,9,4,670,204
811,25,12,11,4,253,432
811,25,12,11,4,239,433
811,25,13,7,5,655,669
811,25,13,7,5,635,678
811,25,14,9,5,653,227
811,25,14,9,5,672,215
811,25,16,11,5,241,431
811,25,19,7,6,626,644
811,26,2,5,10,294,282
811,26,6,3,11,561,411
811,26,6,3,11,736,323
811,26,7,1,12,514,448
811,26,7,1,12,498,658
811,26,10,6,7,463,409
811,26,10,6,7,261,527
811,26,10,6,7,269,532
811,26,13,3,9,530,387
811,26,13,3,9,697,298
811,26,13,3,9,709,297
811,26,14,4,7,506,189
811,26,14,4,7,494,170
811,26,16,4,7,490,185
811,26,16,4,7,508,174
811,27,1,4,12,527,210
811,27,1,4,12,508,203
811,27,5,2,11,536,426
811,27,5,2,11,689,539
811,27,5,2,11,700,520
811,27,7,1,10,513,421
811,27,7,1,10,528,688
811,27,7,1,10,499,656
811,27,8,1,9,521,672
811,27,8,1,9,503,655
811,27,11,4,11,517,381
811,27,11,4,11,527,169
811,27,12,5,7,490,375
811,27,12,5,7,327,289
811,27,12,5,7,314,283
811,27,13,2,11,541,418
811,27,13,2,11,723,535
811,27,13,2,11,721,544
811,27,14,2,8,528,434
811,27,14,2,8,689,521
811,27,14,2,8,713,527
811,27,14,2,8,517,395
811,27,17,1,12,503,415
811,27,17,1,12,499,633
811,27,19,4,10,506,393
811,27,19,4,10,522,174
811,27,19,4,10,317,277
811,28,1,12,3,351,634
811,28,2,10,1,361,188
811,28,2,10,1,366,163
811,28,3,10,1,593,246
811,28,3,10,1,368,160
811,28,4,9,6,656,175
811,28,5,11,2,235,413
811,28,5,11,2,214,424
811,28,6,11,1,235,424
811,28,8,9,1,656,176
811,28,8,9,1,662,177
811,28,9,7,3,683,688
811,28,9,7,3,660,686
811,28,9,7,3,637,664
811,28,10,8,3,822,403
811,28,10,8,3,786,416
811,28,10,8,3,794,418
811,28,11,7,4,648,658
811,28,11,7,4,636,660
811,28,12,7,1,671,663
811,28,12,7,1,651,678
811,28,13,10,1,385,177
811,28,15,7,5,637,668
811,28,18,8,3,795,381
811,28,18,8,3,794,384
811,28,20,8,1,827,391
811,28,20,8,1,800,406
811,29,1,10,2,393,206
811,29,1,10,2,559,449
811,29,1,10,2,396,231
811,29,1,10,2,398,211
811,29,3,8,6,814,419
811,29,3,8,6,792,430
811,29,6,10,6,400,211
811,29,6,10,6,388,197
811,29,7,7,6,704,743
811,29,7,7,6,684,708
811,29,9,11,4,254,389
811,29,9,11,4,243,409
811,29,10,11,1,231,419
811,29,10,11,1,248,414
811,29,11,7,1,689,695
811,29,11,7,1,673,687
811,29,13,9,3,664,181
811,29,17,7,1,702,695
811,29,17,7,1,682,678
811,29,19,7,2,687,703
811,29,20,11,1,237,447
811,29,20,11,1,254,439
811,30,1,2,12,534,418
811,30,1,2,12,703,536
811,30,1,2,12,716,549
811,30,3,5,8,486,401
811,30,3,5,8,317,293
811,30,4,1,10,389,202
811,30,4,1,10,528,520
811,30,4,1,10,521,712
811,30,4,1,10,527,695
811,30,5,5,12,483,423
811,30,5,5,12,303,356
811,30,5,5,12,304,325
811,30,6,2,12,401,611
811,30,6,2,12,368,667
811,30,6,2,12,527,435
811,30,6,2,12,513,409
811,30,6,2,12,749,541
811,30,6,2,12,708,541
811,30,7,5,9,496,397
811,30,7,5,9,309,303
811,30,8,3,9,527,394
811,30,8,3,9,705,322
811,30,8,3,9,706,299
811,30,10,1,11,306,438
811,30,10,1,11,513,503
811,30,10,1,11,535,702
811,30,10,1,11,510,410
811,30,11,4,7,507,300
811,30,11,4,7,536,206
811,30,12,3,7,489,267
811,30,12,3,7,559,468
811,30,12,3,7,539,386
811,30,12,3,7,724,291
811,30,15,2,10,407,239
811,30,15,2,10,615,595
811,30,15,2,10,742,588
811,30,15,2,10,732,567
811,30,19,2,11,549,413
811,30,19,2,11,723,535
811,30,20,4,8,549,296
811,30,20,4,8,541,200
811,31,1,2,10,561,408
811,31,1,2,10,720,517
811,31,1,2,10,718,519
811,31,2,3,12,540,376
811,31,2,3,12,703,287
811,31,2,3,12,718,286
811,31,2,3,12,730,280
811,31,3,3,9,579,349
811,31,3,3,9,689,245
811,31,3,3,9,732,299
811,31,3,3,9,739,300
811,31,5,5,12,503,403
811,31,5,5,12,325,322
811,31,6,3,9,554,411
811,31,6,3,9,766,339
811,31,6,3,9,733,306
811,31,7,6,9,488,440
811,31,7,6,9,331,543
811,31,7,6,9,304,542
811,31,8,1,8,519,449
811,31,8,1,8,539,708
811,31,8,1,8,538,596
811,31,8,1,8,516,465
811,31,10,3,8,508,438
811,31,10,3,8,561,359
811,31,10,3,8,713,253
811,31,10,3,8,711,276
811,31,11,6,7,495,424
811,31,11,6,7,310,533
811,31,14,2,12,552,426
811,31,14,2,12,731,526
811,31,16,4,12,512,375
811,31,16,4,12,501,163
811,31,16,4,12,514,156
811,31,17,2,11,351,341
811,31,17,2,11,508,409
811,31,17,2,11,718,501
811,31,17,2,11,707,537
811,31,17,2,11,716,530
811,31,18,3,7,625,524
811,31,18,3,7,730,310
811,31,18,3,7,705,300
811,31,19,6,11,492,426
811,31,19,6,11,326,520
811,31,19,6,11,305,521
811,32,1,11,5,241,432
811,32,1,11,5,241,412
811,32,2,9,4,648,198
811,32,2,9,4,663,195
811,32,3,8,1,797,430
811,32,4,11,4,241,417
811,32,5,9,2,673,183
811,32,5,9,2,664,193
811,32,5,9,2,678,183
811,32,7,7,4,704,704
811,32,7,7,4,668,678
811,32,13,12,3,369,654
811,32,15,10,4,392,193
811,32,15,10,4,368,196
812,1,2,6,9,481,419
812,1,2,6,9,330,469
812,1,2,6,9,299,514
812,1,2,6,9,313,525
812,1,2,6,9,311,525
812,1,2,6,9,494,419
812,1,4,4,11,536,368
812,1,4,4,11,512,203
812,1,4,4,11,515,401
812,1,4,4,11,499,410
812,1,5,1,8,511,423
812,1,5,1,8,515,648
812,1,5,1,8,513,638
