ID,Block,Trial,Task,TargetPosition,DistractorPosition,Accuracy,fix_x,fix_y
810,17,6,1,3,7,1,712,280
810,17,6,1,3,7,1,697,286
810,17,8,1,6,12,1,478,417
810,17,8,1,6,12,1,279,549
810,17,8,1,6,12,1,296,541
810,17,11,1,6,7,1,467,404
810,17,11,1,6,7,1,287,523
810,17,14,1,3,11,1,684,282
810,17,14,1,3,11,1,698,276
810,17,15,1,2,12,1,515,420
810,17,15,1,2,12,1,697,522
810,17,16,1,4,12,1,494,384
810,17,16,1,4,12,1,524,186
810,17,16,1,4,12,1,516,190
810,17,17,1,5,11,1,475,398
810,17,17,1,5,11,1,279,305
810,17,17,1,5,11,1,293,305
810,17,18,1,4,12,1,505,340
810,17,18,1,4,12,1,531,176
810,17,18,1,4,12,1,524,185
810,17,19,1,2,11,1,520,446
810,17,19,1,2,11,1,715,550
810,17,19,1,2,11,1,699,542
810,17,20,1,1,7,1,637,660
810,17,20,1,1,7,1,506,660
810,18,1,2,10,5,1,398,201
810,18,1,2,10,5,1,378,167
810,18,1,2,10,5,1,362,169
810,18,3,2,8,6,1,754,414
810,18,4,2,11,4,1,214,424
810,18,5,2,8,1,1,773,431
810,18,5,2,8,1,1,760,415
810,18,6,2,10,3,1,363,174
810,18,8,2,12,2,1,355,648
810,18,9,2,8,3,1,783,424
810,18,9,2,8,3,1,772,421
810,18,11,2,9,5,1,651,189
810,18,13,2,10,2,1,372,189
810,18,15,2,11,2,1,245,422
810,18,15,2,11,2,1,220,416
810,18,16,2,9,2,1,667,173
810,18,16,2,9,2,1,657,177
810,18,17,2,7,4,1,628,666
810,18,17,2,7,4,1,653,672
810,18,19,2,9,1,1,650,191
810,18,19,2,9,1,1,659,177
810,18,20,2,7,5,1,619,657
810,19,3,2,8,5,1,766,371
810,19,6,2,8,3,1,766,385
810,19,6,2,8,3,1,768,377
810,19,8,2,8,6,1,502,378
810,19,8,2,8,6,1,760,400
810,19,9,2,7,1,0,644,634
810,19,9,2,7,1,0,636,626
810,19,10,2,8,4,1,767,391
810,19,10,2,8,4,1,785,382
810,19,11,2,10,1,1,384,158
810,19,11,2,10,1,1,379,161
810,19,13,2,11,6,1,229,390
810,19,13,2,11,6,1,241,388
810,19,14,2,10,5,1,380,147
810,19,14,2,10,5,1,372,145
810,19,15,2,7,2,1,624,611
810,19,15,2,7,2,1,643,628
810,19,17,2,12,4,1,374,601
810,19,17,2,12,4,1,356,606
810,19,19,2,7,3,1,611,612
810,19,19,2,7,3,1,632,621
810,20,1,1,5,12,1,472,358
810,20,1,1,5,12,1,304,238
810,20,1,1,5,12,1,293,243
810,20,6,1,4,9,1,495,319
810,20,6,1,4,9,1,544,129
810,20,6,1,4,9,1,520,135
810,20,7,1,1,7,1,489,391
810,20,7,1,1,7,1,501,631
810,20,7,1,1,7,1,492,620
810,20,9,1,4,11,1,490,292
810,20,9,1,4,11,1,517,146
810,20,9,1,4,11,1,515,130
810,20,10,1,4,12,1,341,607
810,20,10,1,4,12,1,478,337
810,20,10,1,4,12,1,527,133
810,20,10,1,4,12,1,508,135
810,20,11,1,1,7,1,594,598
810,20,11,1,1,7,1,494,641
810,20,11,1,1,7,1,426,560
810,20,13,1,6,7,1,463,357
810,20,13,1,6,7,1,292,454
810,20,13,1,6,7,1,287,469
810,20,14,1,5,11,1,274,354
810,20,14,1,5,11,1,297,233
810,20,18,1,1,10,1,503,384
810,20,18,1,1,10,1,504,606
810,20,19,1,5,8,1,745,371
810,20,19,1,5,8,1,311,258
810,20,19,1,5,8,1,293,242
810,20,19,1,5,8,1,283,230
810,20,20,1,4,9,1,497,322
810,20,20,1,4,9,1,520,135
810,20,20,1,4,9,1,513,128
810,21,1,1,4,10,1,475,179
810,21,1,1,4,10,1,522,156
810,21,1,1,4,10,1,513,152
810,21,2,1,4,8,1,667,328
810,21,2,1,4,8,1,488,188
810,21,2,1,4,8,1,513,157
810,21,5,1,1,7,1,524,645
810,21,5,1,1,7,1,510,629
810,21,5,1,1,7,1,502,635
810,21,6,1,2,10,1,381,143
810,21,6,1,2,10,1,518,422
810,21,6,1,2,10,1,713,518
810,21,6,1,2,10,1,709,500
810,21,7,1,2,7,1,629,611
810,21,7,1,2,7,1,704,505
810,21,8,1,5,9,1,477,348
810,21,8,1,5,9,1,284,265
810,21,8,1,5,9,1,297,264
810,21,9,1,1,12,1,501,401
810,21,9,1,1,12,1,489,639
810,21,9,1,1,12,1,485,620
810,21,9,1,1,12,1,496,603
810,21,13,1,2,8,1,806,380
810,21,13,1,2,8,1,687,474
810,21,19,1,5,7,1,480,366
810,21,19,1,5,7,1,315,268
810,21,19,1,5,7,1,297,259
810,22,1,2,11,1,1,223,391
810,22,8,2,8,1,1,785,404
810,22,8,2,8,1,1,804,401
810,22,9,2,8,4,1,768,398
810,22,9,2,8,4,1,793,392
810,22,10,2,11,3,1,227,401
810,22,12,2,10,6,1,363,166
810,22,12,2,10,6,1,373,157
810,22,13,2,12,5,1,371,631
810,22,14,2,9,1,1,663,132
810,22,14,2,9,1,1,652,131
810,22,16,2,12,3,1,363,627
810,22,16,2,12,3,1,371,611
810,22,16,2,12,3,1,381,602
810,22,17,2,11,3,1,500,374
810,22,17,2,11,3,1,258,386
810,22,17,2,11,3,1,239,391
810,22,18,2,10,4,1,383,181
810,22,18,2,10,4,1,369,155
810,22,19,2,10,3,0,496,364
810,22,19,2,10,3,0,385,167
810,22,19,2,10,3,0,381,161
810,22,19,2,10,3,0,374,148
810,23,1,2,10,1,1,515,412
810,23,1,2,10,1,1,513,643
810,23,1,2,10,1,1,502,616
810,23,1,2,10,1,1,503,604
810,23,1,2,10,1,1,516,439
810,23,1,2,10,1,1,507,387
810,23,1,2,10,1,1,387,147
810,23,1,2,10,1,1,367,145
810,23,2,2,10,1,0,363,154
810,23,5,2,9,5,1,651,130
810,23,7,2,10,3,0,387,139
810,23,7,2,10,3,0,379,140
810,23,8,2,10,5,1,376,141
810,23,9,2,11,3,1,514,379
810,23,9,2,11,3,1,254,412
810,23,9,2,11,3,1,233,410
810,23,10,2,7,3,1,633,607
810,23,10,2,7,3,1,648,616
810,23,11,2,8,4,0,794,379
810,23,11,2,8,4,0,778,383
810,23,12,2,12,4,1,361,602
810,23,12,2,12,4,1,356,598
810,23,14,2,12,3,1,349,628
810,23,14,2,12,3,1,367,612
810,23,14,2,12,3,1,365,598
810,23,15,2,8,1,1,784,395
810,23,16,2,10,5,1,394,138
810,23,16,2,10,5,1,381,140
810,23,19,2,7,5,1,644,634
810,23,20,2,12,1,0,365,618
810,24,1,1,4,12,1,513,182
810,24,1,1,4,12,1,504,134
810,24,3,1,5,10,1,492,356
810,24,3,1,5,10,1,327,249
810,24,3,1,5,10,1,307,257
810,24,4,1,3,9,1,550,372
810,24,4,1,3,9,1,725,260
810,24,4,1,3,9,1,712,265
810,24,6,1,3,10,1,747,274
810,24,6,1,3,10,1,725,261
810,24,7,1,5,7,1,478,328
810,24,7,1,5,7,1,369,257
810,24,7,1,5,7,1,318,255
810,24,9,1,5,9,0,498,358
810,24,9,1,5,9,0,292,318
810,24,9,1,5,9,0,300,280
810,24,10,1,5,11,1,311,276
810,24,10,1,5,11,1,300,276
810,24,14,1,5,10,1,488,373
810,24,14,1,5,10,1,299,262
810,24,15,1,6,10,1,291,268
810,24,15,1,6,10,1,443,523
810,24,15,1,6,10,1,310,493
810,24,15,1,6,10,1,304,486
810,24,16,1,5,9,1,327,274
810,24,16,1,5,9,1,310,276
810,24,17,1,3,10,1,545,383
810,24,17,1,3,10,1,718,259
810,25,1,1,3,7,1,541,367
810,25,1,1,3,7,1,725,269
810,25,2,1,4,10,1,513,326
810,25,2,1,4,10,1,534,122
810,25,5,1,5,8,1,474,370
810,25,5,1,5,8,1,302,268
810,25,5,1,5,8,1,293,271
810,25,7,1,1,10,1,498,428
810,25,7,1,1,10,1,522,610
810,25,7,1,1,10,1,495,601
810,25,8,1,1,10,1,361,133
810,25,8,1,1,10,1,489,455
810,25,8,1,1,10,1,502,636
810,25,8,1,1,10,1,489,616
810,25,10,1,3,8,1,520,360
810,25,10,1,3,8,1,701,268
810,25,10,1,3,8,1,706,261
810,25,11,1,2,9,1,522,386
810,25,11,1,2,9,1,699,470
810,25,13,1,1,8,1,782,370
810,25,13,1,1,8,1,536,440
810,25,13,1,1,8,1,483,600
810,25,15,1,2,10,1,439,320
810,25,15,1,2,10,1,692,473
810,25,15,1,2,10,1,713,497
810,25,18,1,5,8,1,295,381
810,25,18,1,5,8,1,287,269
810,25,18,1,5,8,1,279,254
810,26,4,2,7,6,1,627,603
810,26,6,2,12,3,1,361,642
810,26,6,2,12,3,1,361,636
810,26,8,2,12,4,1,386,619
810,26,8,2,12,4,1,373,621
810,26,8,2,12,4,1,363,625
810,26,9,2,8,2,1,781,396
810,26,9,2,8,2,1,763,398
810,26,10,2,10,6,1,403,179
810,26,10,2,10,6,1,376,148
810,26,13,2,8,4,1,753,397
810,26,13,2,8,4,1,776,384
810,26,13,2,8,4,1,803,392
810,26,13,2,8,4,1,782,390
810,26,14,2,10,1,1,402,184
810,26,14,2,10,1,1,370,154
810,26,17,2,9,5,1,635,151
810,26,17,2,9,5,1,653,144
810,26,19,2,8,5,1,737,347
810,26,19,2,8,5,1,770,363
810,27,3,2,8,2,1,785,365
810,27,3,2,8,2,1,766,358
810,27,6,2,8,4,1,753,370
810,27,6,2,8,4,1,775,382
810,27,7,2,9,3,1,634,152
810,27,9,2,9,6,1,650,153
810,27,13,2,11,5,1,234,385
810,27,13,2,11,5,1,213,388
810,27,18,2,10,5,1,484,354
810,27,18,2,10,5,1,451,324
810,27,18,2,10,5,1,362,174
810,27,18,2,10,5,1,374,148
810,27,20,2,9,6,1,632,155
810,27,20,2,9,6,1,649,161
810,27,20,2,9,6,1,636,151
810,28,1,1,4,9,1,642,169
810,28,1,1,4,9,1,532,133
810,28,6,1,3,11,1,222,380
810,28,6,1,3,11,1,515,375
810,28,6,1,3,11,1,671,273
810,28,6,1,3,11,1,699,264
810,28,9,1,1,9,1,514,655
810,28,9,1,1,9,1,500,623
810,28,9,1,1,9,1,498,615
810,28,10,1,2,12,0,380,555
810,28,10,1,2,12,0,523,444
810,28,10,1,2,12,0,702,496
810,28,11,1,6,10,1,481,385
810,28,11,1,6,10,1,284,500
810,28,11,1,6,10,1,298,498
810,28,12,1,4,12,1,380,458
810,28,12,1,4,12,1,510,264
810,28,12,1,4,12,1,532,141
810,28,12,1,4,12,1,526,138
810,28,13,1,5,11,1,481,383
810,28,13,1,5,11,1,309,297
810,28,13,1,5,11,1,304,274
810,28,17,1,6,7,1,635,568
810,28,17,1,6,7,1,321,480
810,28,17,1,6,7,1,303,494
810,28,18,1,3,11,1,483,388
810,28,18,1,3,11,1,530,390
810,28,18,1,3,11,1,711,316
810,28,18,1,3,11,1,721,285
810,29,1,1,3,9,1,547,409
810,29,1,1,3,9,1,723,322
810,29,4,1,1,10,1,508,476
810,29,4,1,1,10,1,503,660
810,29,4,1,1,10,1,514,651
810,29,5,1,4,9,1,644,135
810,29,5,1,4,9,1,516,155
810,29,7,1,2,12,1,529,474
810,29,7,1,2,12,1,735,498
810,29,7,1,2,12,1,712,512
810,29,8,1,1,9,1,519,453
810,29,8,1,1,9,1,506,634
810,29,14,1,3,10,1,536,407
810,29,14,1,3,10,1,716,285
810,29,16,1,1,9,1,542,659
810,29,16,1,1,9,1,526,629
810,29,16,1,1,9,1,518,626
810,29,19,1,2,11,1,546,419
810,29,19,1,2,11,1,712,529
810,29,19,1,2,11,1,726,522
810,29,20,1,6,7,0,497,420
810,29,20,1,6,7,0,312,539
810,29,20,1,6,7,0,305,530
810,30,5,2,8,1,0,804,396
810,30,5,2,8,1,0,792,401
810,30,7,2,11,3,0,242,403
810,30,10,2,9,4,1,655,155
810,30,10,2,9,4,1,649,146
810,30,11,2,7,5,1,640,609
810,30,11,2,7,5,1,655,638
810,30,12,2,12,6,1,355,689
810,30,12,2,12,6,1,374,663
810,30,12,2,12,6,1,371,651
810,30,13,2,11,3,1,268,427
810,30,13,2,11,3,1,254,425
810,30,14,2,8,2,1,815,433
810,30,14,2,8,2,1,803,420
810,30,16,2,12,2,1,349,641
810,30,18,2,8,4,1,495,348
810,30,18,2,8,4,1,773,394
810,30,18,2,8,4,1,791,396
810,30,20,2,12,3,1,373,625
810,31,1,2,7,6,1,648,617
810,31,4,2,11,1,1,231,399
810,31,6,2,11,3,1,241,398
810,31,7,2,9,3,1,646,146
810,31,8,2,10,5,1,383,161
810,31,8,2,10,5,1,375,147
810,31,9,2,11,3,1,261,398
810,31,9,2,11,3,1,242,395
810,31,10,2,9,3,1,648,155
810,31,10,2,9,3,1,640,151
810,31,14,2,9,4,0,648,143
810,31,15,2,7,4,1,535,382
810,31,15,2,7,4,1,625,647
810,31,15,2,7,4,1,658,623
810,31,18,2,10,1,1,384,186
810,31,18,2,10,1,1,365,167
810,31,19,2,7,3,1,655,620
810,32,1,1,4,12,1,508,116
810,32,1,1,4,12,1,493,136
810,32,2,1,2,7,1,536,406
810,32,2,1,2,7,1,716,508
810,32,2,1,2,7,1,703,505
810,32,3,1,6,8,1,472,413
810,32,3,1,6,8,1,307,523
810,32,3,1,6,8,1,298,522
810,32,4,1,1,7,1,516,632
810,32,4,1,1,7,1,510,622
810,32,5,1,2,12,1,346,663
810,32,5,1,2,12,1,366,641
810,32,5,1,2,12,1,552,386
810,32,5,1,2,12,1,726,529
810,32,5,1,2,12,1,711,520
810,32,7,1,6,12,1,493,398
810,32,7,1,6,12,1,307,512
810,32,8,1,3,8,1,549,382
810,32,8,1,3,8,1,722,281
810,32,8,1,3,8,1,709,276
810,32,10,1,5,12,1,491,358
810,32,10,1,5,12,1,333,243
810,32,15,1,3,9,1,647,126
810,32,15,1,3,9,1,533,364
810,32,15,1,3,9,1,710,288
810,32,16,1,6,7,0,487,398
810,32,16,1,6,7,0,298,477
810,32,17,1,5,7,1,515,402
810,32,17,1,5,7,1,492,358
810,32,17,1,5,7,1,304,284
810,32,17,1,5,7,1,312,279
811,1,1,2,8,2,1,790,386
811,1,2,2,12,6,1,379,594
811,1,2,2,12,6,1,375,615
811,1,3,2,10,6,0,382,156
811,1,3,2,10,6,0,369,162
811,1,4,2,12,1,1,526,358
811,1,4,2,12,1,1,385,631
811,1,4,2,12,1,1,373,632
811,1,5,2,11,1,1,236,399
811,1,5,2,11,1,1,234,402
811,1,10,2,11,2,0,229,396
811,1,10,2,11,2,0,244,397
811,1,14,2,8,2,1,828,414
811,1,14,2,8,2,1,813,419
811,1,15,2,9,4,1,650,154
811,1,15,2,9,4,1,662,149
811,1,17,2,12,6,1,367,642
811,1,17,2,12,6,1,375,628
811,1,18,2,10,4,1,358,125
811,1,18,2,10,4,1,375,135
811,1,19,2,9,5,1,611,227
811,1,19,2,9,5,1,652,137
811,1,20,2,9,1,1,641,130
811,2,1,1,1,9,1,514,400
811,2,1,1,1,9,1,504,667
811,2,1,1,1,9,1,501,631
811,2,1,1,1,9,1,477,424
811,2,1,1,1,9,1,513,403
811,2,1,1,1,9,1,486,678
811,2,1,1,1,9,1,502,621
811,2,3,1,2,12,1,373,592
811,2,3,1,2,12,1,517,419
811,2,3,1,2,12,1,681,489
811,2,3,1,2,12,1,713,526
811,2,4,1,2,12,1,522,395
811,2,4,1,2,12,1,700,514
811,2,4,1,2,12,1,711,515
811,2,4,1,2,12,1,513,397
811,2,9,1,1,8,1,522,414
811,2,9,1,1,8,1,504,680
811,2,9,1,1,8,1,511,644
811,2,11,1,1,11,1,517,394
811,2,11,1,1,11,1,510,613
811,2,12,1,2,11,1,295,385
811,2,12,1,2,11,1,548,392
811,2,12,1,2,11,1,726,475
811,2,12,1,2,11,1,726,498
811,2,15,1,1,9,1,517,407
811,2,15,1,1,9,1,529,643
811,2,15,1,1,9,1,512,640
811,2,16,1,2,8,1,565,405
811,2,16,1,2,8,1,762,423
811,2,16,1,2,8,1,717,516
811,2,17,1,1,11,1,518,388
811,2,17,1,1,11,1,514,615
811,2,18,1,3,8,0,544,367
811,2,18,1,3,8,0,716,272
811,2,19,1,2,7,0,547,431
811,2,19,1,2,7,0,609,550
811,2,19,1,2,7,0,629,607
811,2,20,1,3,12,1,370,610
811,2,20,1,3,12,1,358,614
811,2,20,1,3,12,1,521,360
811,2,20,1,3,12,1,363,623
811,2,20,1,3,12,1,375,606
811,2,20,1,3,12,1,521,382
811,2,20,1,3,12,1,552,372
811,2,20,1,3,12,1,734,291
811,2,20,1,3,12,1,741,280
811,3,3,1,1,12,1,528,396
811,3,3,1,1,12,1,511,561
811,3,3,1,1,12,1,506,604
811,3,5,1,6,7,1,506,387
811,3,5,1,6,7,1,318,500
811,3,6,1,1,8,1,512,391
811,3,6,1,1,8,1,513,599
811,3,6,1,1,8,1,509,608
811,3,11,1,4,7,1,522,191
811,3,11,1,4,7,1,607,570
811,3,11,1,4,7,1,531,356
811,3,11,1,4,7,1,525,150
811,3,17,1,6,9,1,502,380
811,3,17,1,6,9,1,341,471
811,3,17,1,6,9,1,306,490
811,3,18,1,5,11,1,260,372
811,3,18,1,5,11,1,515,361
811,3,18,1,5,11,1,354,260
811,3,18,1,5,11,1,317,259
811,3,18,1,5,11,1,532,393
811,4,2,2,12,3,1,394,604
811,4,2,2,12,3,1,379,608
811,4,2,2,12,3,1,529,337
811,4,2,2,12,3,1,387,612
811,4,8,2,11,5,1,257,381
811,4,8,2,11,5,1,247,420
811,4,11,2,11,4,1,237,404
811,4,12,2,7,2,1,652,614
811,4,12,2,7,2,1,654,634
811,4,14,2,7,1,1,520,411
811,4,14,2,7,1,1,654,636
811,4,14,2,7,1,1,663,640
811,4,14,2,7,1,1,533,630
811,4,15,2,9,2,1,643,165
811,4,15,2,9,2,1,658,170
811,4,16,2,8,4,1,805,378
811,4,16,2,8,4,1,535,337
811,4,16,2,8,4,1,796,378
811,4,17,2,10,2,1,369,151
811,4,18,2,8,4,1,813,390
811,4,19,2,10,6,1,380,148
811,4,19,2,10,6,1,372,143
811,5,3,2,12,4,1,354,653
811,5,5,2,9,1,1,643,183
811,5,5,2,9,1,1,657,195
811,5,10,2,9,1,1,636,191
811,5,10,2,9,1,1,641,179
811,5,13,2,10,2,1,385,225
811,5,13,2,10,2,1,361,182
811,5,14,2,10,2,1,372,199
811,5,14,2,10,2,1,370,197
811,5,16,2,12,5,1,369,625
811,5,16,2,12,5,1,366,642
811,5,18,2,11,1,1,229,418
811,5,20,2,8,4,1,777,409
811,6,1,1,5,11,1,474,388
811,6,1,1,5,11,1,304,296
811,6,1,1,5,11,1,291,297
811,6,2,1,2,11,1,524,412
811,6,2,1,2,11,1,682,512
811,6,2,1,2,11,1,698,539
811,6,4,1,1,7,1,489,424
811,6,4,1,1,7,1,483,645
811,6,7,1,3,8,1,638,398
811,6,7,1,3,8,1,761,421
811,6,7,1,3,8,1,703,324
811,6,8,1,5,11,1,313,332
811,6,8,1,5,11,1,299,292
811,6,10,1,1,10,1,492,421
811,6,10,1,1,10,1,505,526
811,6,10,1,1,10,1,491,609
811,6,12,1,4,10,1,386,183
811,6,12,1,4,10,1,501,380
811,6,12,1,4,10,1,476,174
811,6,12,1,4,10,1,494,170
811,6,15,1,6,8,1,464,417
811,6,15,1,6,8,1,285,521
811,6,19,1,4,11,1,503,374
811,6,19,1,4,11,1,506,146
811,6,19,1,4,11,1,505,165
811,6,20,1,5,10,1,479,391
811,6,20,1,5,10,1,377,225
811,6,20,1,5,10,1,301,290
811,7,1,1,1,9,1,490,418
811,7,1,1,1,9,1,495,631
811,7,3,1,4,12,1,502,358
811,7,3,1,4,12,1,491,185
811,7,3,1,4,12,1,495,170
811,7,6,1,5,9,1,473,373
811,7,6,1,5,9,1,293,277
811,7,7,1,5,10,1,469,376
811,7,7,1,5,10,1,336,270
811,7,7,1,5,10,1,297,277
811,7,8,1,4,12,1,506,369
811,7,8,1,4,12,1,500,177
811,7,9,1,2,11,1,515,405
811,7,9,1,2,11,1,685,524
811,7,10,1,3,12,1,528,391
811,7,10,1,3,12,1,692,304
811,7,10,1,3,12,1,714,290
811,7,11,1,6,9,1,525,371
811,7,11,1,6,9,1,481,402
811,7,11,1,6,9,1,298,464
811,7,11,1,6,9,1,281,500
811,7,12,1,1,11,1,491,439
811,7,12,1,1,11,1,499,634
811,7,14,1,3,10,1,533,397
811,7,14,1,3,10,1,687,319
811,7,14,1,3,10,1,706,298
811,7,15,1,2,9,1,527,414
811,7,15,1,2,9,1,677,510
811,7,15,1,2,9,1,696,523
811,7,16,1,5,9,1,457,387
811,7,16,1,5,9,1,292,323
811,7,16,1,5,9,1,286,295
811,7,17,1,6,9,1,461,398
811,7,17,1,6,9,1,291,485
811,7,18,1,3,10,1,530,393
811,7,18,1,3,10,1,694,288
811,8,1,2,8,2,1,748,390
811,8,1,2,8,2,1,772,402
811,8,2,2,8,4,1,776,402
811,8,2,2,8,4,1,761,401
811,8,3,2,10,5,1,345,184
811,8,3,2,10,5,1,355,180
811,8,4,2,7,4,1,626,643
811,8,4,2,7,4,1,637,644
811,8,6,2,10,3,1,377,175
811,8,6,2,10,3,1,369,171
811,8,7,2,8,4,1,781,412
811,8,11,2,7,4,1,635,641
811,8,13,2,8,3,1,765,414
811,8,14,2,7,1,1,613,607
811,8,14,2,7,1,1,619,634
811,8,17,2,10,3,1,372,161
811,8,17,2,10,3,1,357,163
811,9,1,2,8,2,1,797,401
811,9,1,2,8,2,1,799,410
811,9,3,2,12,5,1,378,641
811,9,3,2,12,5,1,361,659
811,9,4,2,8,1,1,783,425
811,9,4,2,8,1,1,789,419
811,9,7,2,12,3,1,365,680
811,9,8,2,9,3,1,637,220
811,9,8,2,9,3,1,654,191
811,9,10,2,12,2,1,366,663
811,9,11,2,11,1,1,224,399
811,9,12,2,11,3,1,226,419
811,9,14,2,10,2,1,369,216
811,9,14,2,10,2,1,358,205
811,9,15,2,7,1,1,599,643
811,9,15,2,7,1,1,631,646
811,9,17,2,7,2,1,645,659
811,9,18,2,7,1,1,665,674
811,9,18,2,7,1,1,648,674
811,9,20,2,11,2,1,222,417
811,10,1,1,3,7,1,521,395
811,10,1,1,3,7,1,700,312
811,10,1,1,3,7,1,491,412
811,10,2,1,5,10,1,459,397
811,10,2,1,5,10,1,279,319
811,10,2,1,5,10,1,279,298
811,10,4,1,4,12,1,490,371
811,10,4,1,4,12,1,506,177
811,10,5,1,4,10,1,494,369
811,10,5,1,4,10,1,512,197
811,10,5,1,4,10,1,508,651
811,10,6,1,3,9,1,641,194
811,10,6,1,3,9,1,500,201
811,10,6,1,3,9,1,502,426
811,10,6,1,3,9,1,515,393
811,10,6,1,3,9,1,704,312
811,10,6,1,3,9,1,694,297
811,10,7,1,1,12,1,492,426
811,10,7,1,1,12,1,542,720
811,10,7,1,1,12,1,503,664
811,10,8,1,6,8,1,480,414
811,10,8,1,6,8,1,295,515
811,10,8,1,6,8,1,294,529
811,10,9,1,3,12,0,514,384
811,10,9,1,3,12,0,649,310
811,10,9,1,3,12,0,683,295
811,10,11,1,2,9,1,516,419
811,10,11,1,2,9,1,700,522
811,10,12,1,3,9,1,509,396
811,10,12,1,3,9,1,678,275
811,10,12,1,3,9,1,702,277
811,10,13,1,2,7,0,572,496
811,10,13,1,2,7,0,518,420
811,10,13,1,2,7,0,611,575
811,10,13,1,2,7,0,633,626
811,10,13,1,2,7,0,509,393
811,10,13,1,2,7,0,715,483
811,10,13,1,2,7,0,690,493
811,10,15,1,2,8,1,508,384
811,10,15,1,2,8,1,679,469
811,10,15,1,2,8,1,688,488
811,10,16,1,2,10,1,614,446
811,10,16,1,2,10,1,683,525
811,10,18,1,4,8,1,478,369
811,10,18,1,4,8,1,487,187
811,10,20,1,4,9,1,505,193
811,10,20,1,4,9,1,494,169
811,11,1,1,3,9,1,638,167
811,11,1,1,3,9,1,493,182
811,11,1,1,3,9,1,484,387
811,11,1,1,3,9,1,653,347
811,11,1,1,3,9,1,708,278
811,11,1,1,3,9,1,690,278
811,11,3,1,2,8,1,507,413
811,11,3,1,2,8,1,648,472
811,11,3,1,2,8,1,703,512
811,11,4,1,6,12,1,477,411
811,11,4,1,6,12,1,311,512
811,11,4,1,6,12,1,286,513
811,11,7,1,6,11,1,464,392
811,11,7,1,6,11,1,273,517
811,11,7,1,6,11,1,289,506
811,11,9,1,3,9,1,523,388
811,11,9,1,3,9,1,696,286
811,11,9,1,3,9,1,708,288
811,11,11,1,6,8,1,471,393
811,11,11,1,6,8,1,296,501
811,11,12,1,1,7,1,495,423
811,11,12,1,1,7,1,492,644
811,11,12,1,1,7,1,507,623
811,11,13,1,5,12,1,375,650
811,11,13,1,5,12,1,476,371
811,11,13,1,5,12,1,287,299
811,11,13,1,5,12,1,428,366
811,11,14,1,5,8,1,464,380
811,11,14,1,5,8,1,299,307
811,11,14,1,5,8,1,283,286
811,11,14,1,5,8,1,482,369
811,11,16,1,3,9,1,516,382
811,11,16,1,3,9,1,672,292
811,11,16,1,3,9,1,687,284
811,12,1,2,11,4,1,211,389
811,12,2,2,12,6,1,349,645
811,12,5,2,12,1,1,365,655
811,12,9,2,12,4,1,359,642
811,12,11,2,7,2,1,643,628
811,12,11,2,7,2,1,645,644
811,12,12,2,8,3,1,779,376
811,12,12,2,8,3,1,789,377
811,12,15,2,9,4,1,600,272
811,12,15,2,9,4,1,669,175
811,12,15,2,9,4,1,645,184
811,12,16,2,7,6,1,655,662
811,12,17,2,11,4,1,235,392
811,12,17,2,11,4,1,221,392
811,12,20,2,7,6,1,660,669
811,12,20,2,7,6,1,643,643
811,12,20,2,7,6,1,652,630
811,13,1,2,9,1,1,660,184
811,13,1,2,9,1,1,658,178
811,13,3,2,8,6,1,823,435
811,13,3,2,8,6,1,796,433
811,13,5,2,12,2,1,366,627
811,13,5,2,12,2,1,361,637
811,13,8,2,10,2,1,396,208
811,13,8,2,10,2,1,376,191
811,13,12,2,8,3,1,812,426
811,13,19,2,7,5,1,647,644
811,13,20,2,11,1,1,244,397
811,13,20,2,11,1,1,220,399
811,14,1,1,1,8,1,490,411
811,14,1,1,1,8,1,513,634
811,14,1,1,1,8,1,493,628
811,14,2,1,4,8,1,499,365
811,14,2,1,4,8,1,493,156
811,14,2,1,4,8,1,503,157
811,14,5,1,1,9,1,511,429
811,14,5,1,1,9,1,517,654
811,14,5,1,1,9,1,505,650
811,14,6,1,6,7,1,499,434
811,14,6,1,6,7,1,289,548
811,14,6,1,6,7,1,307,551
811,14,7,1,5,7,1,503,419
811,14,7,1,5,7,1,340,338
811,14,7,1,5,7,1,315,320
811,14,8,1,1,11,1,526,451
811,14,8,1,1,11,1,523,662
811,14,9,1,3,11,1,535,411
811,14,9,1,3,11,1,680,252
811,14,9,1,3,11,1,495,378
811,14,9,1,3,11,1,696,280
811,14,13,1,4,10,1,512,180
811,14,16,1,3,10,1,537,371
811,14,16,1,3,10,1,718,306
811,14,16,1,3,10,1,728,292
811,14,17,1,1,12,1,520,356
811,14,17,1,1,12,1,502,415
811,14,17,1,1,12,1,514,612
811,14,17,1,1,12,1,506,621
811,14,17,1,1,12,1,512,416
811,14,18,1,4,10,1,400,188
811,14,18,1,4,10,1,511,195
811,14,18,1,4,10,1,520,169
811,14,20,1,4,7,1,500,215
811,14,20,1,4,7,1,520,198
811,14,20,1,4,7,1,537,190
811,15,1,1,1,10,1,497,416
811,15,1,1,1,10,1,498,655
811,15,2,1,5,7,1,483,393
811,15,2,1,5,7,1,324,327
811,15,2,1,5,7,1,291,295
811,15,3,1,5,10,1,469,397
811,15,3,1,5,10,1,317,297
811,15,3,1,5,10,1,292,302
811,15,4,1,3,9,1,535,404
811,15,4,1,3,9,1,648,193
811,15,4,1,3,9,1,719,307
811,15,5,1,1,11,1,494,419
811,15,5,1,1,11,1,511,644
