name    count_2012
Aleema  17
Aleemah 13
Aleen   9809
Aleena  6431
Aleenah 135
Aleene  5080
Aleera  61
Aleesa  866
Aleese  262
Aleesha 2669
Aleeshia    9
Aleesia 372
Aleeta  387
Aleeya  897
Aleeyah 907
Aleeza  871
Aleezah 7
Aleezay 10
Alegandra   241
Alegna  40
Alegra  494
Alegria 202
Aleha   18
Alei    5
Aleia   1576
Aleiah  354
Aleicia 152
Aleida  2412
Aleidy  31
Aleigh  573
Aleigha 3469
Aleighia    26
Aleighna    28
Aleighsha   15
Aleighya    41
Aleiha  5
Aleijah 56
Aleila  47
Aleily  5
Aleina  403
Aleine  189
Aleira  25
Aleisa  762
Aleise  37
Aleisha 4488
Aleishia    20
Aleita  108
Aleitha 52
Aleiya  212
Aleiyah 279
Aleiza  6
Aleja   167
Alejah  114
Alejandra   53147
Alejandria  141
Alejandrina 2549
Alejandro   1369
Alek    63
Aleka   318
Alekhya 133
Aleksa  509
Aleksah 5
Aleksandra  2695
Aleksandria 28
Aleksei 18
Aleksey 14
Aleksi  30
Aleksia 167
Aleksis 82
Alektra 21
Alekxa  7
Alekya  8
Alekza  17
Alekzandra  7
Alela   5
Aleli   100
Alelia  7
Alely   15
Alena   19389
Alenah  98
Alencia 121
Alenda  163
Alene   34870
Aleni   119
Alenia  41
Alenis  23
Alenka  14
Alenna  333
Aleny   32
Aleona  5
Aleph   29
Alera   200
Alerah  5
Aleria  168
Alero   7
Alesa   2109
Alesana 86
Alesandra   986
Alescia 91
Alese   1066
Alesea  16
Alesha  11183
Aleshanee   49
Aleshea 80
Aleshia 5064
Aleshka 60
Alesi   59
Alesia  12396
Aleska  20
Alessa  1425
Alessandra  
15374
Alessandria 145
Alessi  15
Alessia 2685
Alessondra  6
Alessya 6
Alesya  39
Aleta   20350
Aletha  31466
Alethea 12687
Aletheia    385
Alethia 9755
Aletia  175
Aletra  25
Aletris 7
Aletse  30
Aletta  4287
Alette  65
Aletza  7
Alevia  29
Alex    11789
Alexa   97579
Alexadra    18
Alexah  430
Alexamarie  37
Alexana 19
Alexanda    34
Alexander   7478
Alexandera  539
Alexanderia 1036
Alexandia   27
Alexandira  9
Alexandr    415
Alexandra   
186424
Alexandrah  6
Alexandre   230
Alexandrea  
10201
Alexandreia 7
Alexandria  90425
Alexandriah 19
Alexandrina 535
Alexandrine 187
Alexandrya  415
Alexann 9
Alexanna    35
Alexanndra  10
Alexanne    40
Alexanra    7
Alexarae    138
Alexaray    8
Alexas  996
Alexaundra  13
Alexaundrea 9
Alexaundria 85
Alexcia 1811
Alexcis 268
Alexcya 10
Alexe   20
Alexea  259
Alexee  106
Alexei  124
Alexeia 29
Alexendra   18
Alexendria  22
Alexes  928
Alexeus 8
Alexey  24
Alexeya 8
Alexi   4526
Alexia  41233
Alexiah 402
Alexiana    309
Alexianna   190
Alexias 227
Alexica 84
Alexicia    30
Alexie  1695
Alexiea 51
Alexies 53
Alexina 3748
Alexine 729
Alexiona    10
Alexionna   10
Alexious    61
Alexis  268204
Alexisa 13
Alexisia    20
Alexisjade  6
Alexismarie 88
Alexisnicole    7
Alexisrose  8
Alexiss 685
Alexius 1907
Alexix  53
Alexiya 111
Alexiyah    40
Alexiyana   12
Alexiz  318
Alexnadra   13
Alexondra   73
Alexondria  32
Alexous 7
Alexsa  674
Alexsandra  2961
Alexsandria 243
Alexsia 379
Alexsis 1701
Alexsondra  7
Alexssa 30
Alexsus 135
Alexsys 194
Alexuis 48
Alexus  18942
Alexusia    7
Alexuss 14
Alexx   244
Alexxa  644
Alexxandra  68
Alexxandria 19
Alexxes 7
Alexxia 99
Alexxis 1380
Alexxus 536
Alexxys 47
Alexy   396
Alexya  471
Alexyanna   5
Alexyia 73
Alexys  4568
Alexyss 643
Alexyz  35
Alexz   16
Alexza  221
Alexzandra  1621
Alexzandrea 453
Alexzandria 1908
Alexzandrya 8
Alexzia 201
Alexzis 5
Aley    35
Aleya   1473
Aleyah  1517
Aleyana 38
Aleycia 38
Aleyda  919
Aleydis 53
Aleyha  6
Aleyia  59
Aleyiah 38
Aleyla  5
Aleyna  1086
Aleynah 31
Aleynna 5
Aleysa  13
Aleyse  12
Aleysha 405
Aleyshka    11
Aleysia 131
Aleza   77
Alezae  6
Alezandra   109
Alezay  34
Alezia  7
Alfa    1734
Alfair  91
Alfanette   19
Alfaretta   555
Alferetta   34
Alfhild 1057
Alfia   93
Alfie   496
Alfonsa 63
Alfonsina   260
Alfonso 397
Alford  27
Alfreada    19
Alfred  6789
Alfreda 39210
Alfredia    4351
Alfredo 751
Alfreeda    284
Alfreida    2364
Alfretta    1995
Alfrida 209
Alfrieda    4755
Alga    1069
Algean  35
Algene  332
Algeria 51
Algerine    34
Algertha    29
Algia   340
Algie   3200
Alham   9
Alhana  24
Alheli  45
Alhia   13
Ali 11718
Alia    10381
Aliah   3583
Aliaha  34
Aliahna 50
Aliana  3867
Alianah 117
Aliandra    26
Aliani  49
Alianis 18
Alianna 1843
Aliannah    188
Alianne 5
Aliannie    5
Alianny 20
Aliany  64
Alianys 23
Aliaya  36
Aliayah 233
Alica   2864
Alicai  37
Aliccia 7
Alice   671550
Alicea  1875
Aliceann    132
Aliceia 34
Alicemae    337
Alicemarie  96
Alicen  1359
Aliceson    311
Aliceteen   34
Aliceyn 8
Alicha  545
Alichia 294
Alicia  212857
Aliciah 23
Aliciamarie 21
Alician 19
Aliciana    297
Alicianna   122
Aliciya 22
Alicja  280
Alicya  182
Alicyn  984
Alida   27286
Alidia  26
Alidiya 5
Alie    907
Aliea   157
Alieah  49
Aliece  94
Aliecia 67
Alieda  33
Aliee   7
Alieen  23
Aliegha 81
Alien   68
Aliena  260
Aliene  4555
Aliera  26
Aliesa  34
Aliese  135
Aliesha 1396
Alieshia    8
Aliette 13
Alieya  33
Alieyah 53
Alieza  27
Aliezah 7
Aliha   122
Aliina  12
Aliisa  16
Aliiyah 8
Alija   43
Alijah  1069
Alijandra   30
Alijha  15
Alika   623
Alikah  13
Alike   25
Aliki   31
Alila   52
Alilah  37
Alilia  23
Alilyana    16
Alima   335
Alimah  35
Alimatou    7
Alin    367
Alina   26519
Alinah  263
Alinda  2184
Aline   58215
Alinna  210
Alinne  53
Alinson 17
Aliona  31
Alionna 27
Alique  6
Alira   56
Alirah  5
Alis    366
Alisa   41393
Alisabeth   434
Alisah  230
Alisan  154
Alisande    98
Alisandra   396
Alischa 24
Aliscia 471
Alise   6301
Alisea  110
Alisen  297
Alish   8
Alisha  61498
Alishaba    6
Alishah 79
Alishba 317
Alishea 345
Alishia 4678
Alishya 29
Alisi   52
Alisia  6585
Alisiah 5
Alisiana    13
Aliska  14
Alison  118763
Alissa  44112
Alissabeth  14
Alissah 143
Alissandra  329
Alisse  227
Alissha 52
Alissia 1045
Alisson 2668
Alissondra  6
Alissya 38
Alista  6
Alisun  6
Alisya  56
Alisyn  760
Alita   5045
Alitha  96
Alithea 94
Alithia 112
Alitia  11
Alitza  246
Alitzah 36
Alitzel 217
Aliva   19
Alivea  238
Aliveah 52
Aliveya 5
Alivia  19571
Aliviah 471
Aliviana    25
Aliviya 88
Aliviyah    55
Alivya  198
Alivyah 11
Alix    6046
Alixa   10
Alixandra   1314
Alixandrea  141
Alixandria  689
Alixe   7
Alixia  6
Alixis  106
Alixon  6
Alixx   10
Alixzandria 6
Aliya   8089
Aliyaah 32
Aliyah  27841
Aliyaha 25
Aliyahna    14
Aliyan  7
Aliyana 798
Aliyanah    62
Aliyanna    269
Aliyannah   5
Aliye   12
Aliyha  239
Aliyia  5
Aliyiah 58
Aliyna  10
Aliyonna    17
Aliysha 6
Aliyssa 8
Aliyya  7
Aliyyah 271
Aliz    92
Aliza   8951
Alizabeth   1720
Alizae  757
Alizah  650
Alizai  6
Alizandra   54
Alizay  610
Alizaya 101
Alizayah    15
Alizaye 16
Alize   5085
Alizea  287
Alizeah 38
Alizee  247
Alizeh  120
Alizet  5
Alizette    19
Alizey  106
Alizeya 18
Alizia  144
Aliziah 6
Alizon  254
Alizza  81
Alizzon 54
Aljean  458
Alka    549
Alkeria 9
Alla    9020
Allah   94
Allahna 100
Allaina 220
Allaire 105
Allan   1050
Allana  4131
Allanah 799
Allandra    23
Allani  51
Allanie 5
Allanna 258
Allannah    194
Allante 201
Allasia 7
Allaura 32
Allaya  64
Allayah 261
Allayna 421
Allayne 52
Alle    174
Allea   150
Alleah  365
Allean  10950
Alleana 14
Alleane 170
Allecia 337
Allee   1401
Alleen  7080
Alleena 33
Alleene 622
Allegra 9178
Alleigh 498
Alleine 101
Alleisha    8
Allejah 8
Allen   8236
Allena  6269
Allenah 5
Allene  39686
Allenna 5
Allera  8
Alleria 12
Allesandra  190
Allese  7
Allesha 201
Alleshia    20
Allesia 6
Alleson 34
Allessandra 274
Alleta  656
Alletha 32
Alletta 532
Allex   106
Allexa  127
Allexandra  39
Allexandria 7
Allexia 48
Allexis 511
Allexus 285
Allexys 11
Alley   1019
Alleya  83
Alleyah 259
Alleyna 41
Alleyne 1020
Alli    3761
Allia   398
Alliah  541
Alliana 424
Allianah    15
Allianna    246
Alliannah   20
Allice  1712
Allicen 19
Allicia 1261
Allicyn 64
Allida  173
Allie   116144
Allieana    8
Allieanna   20
Alliee  8
Alliemae    31
Allien  505
Alliene 2189
Allina  281
Allinah 5
Alline  13685
Allinson    23
Alliona 5
Allis   221
Allisa  2232
Allisan 53
Allisandra  56
Allise  68
Allisen 494
Allisha 1460
Allishia    33
Allisia 68
Allisin 5
Allison 227470
Allissa 2811
Allissia    56
Allisson    1848
Allisun 26
Allisyn 1022
Allita  32
Allivia 50
Allix   207
Alliya  232
Alliyah 2934
Alliyana    5
Alliyiah    7
Allizae 6
Allize  5
Allizon 151
Allizzon    25
Allona  187
Allonah 5
Allondra    54
Allora  335
Allorah 23
Allory  19
Allsion 117
Allson  9
Allura  668
Allure  275
Ally    8182
Allya   6
Allyah  349
Allyana 246
Allyanah    11
Allyanna    173
Allyannah   10
Allyce  719
Allycia 485
Allye   231
Allyiah 181
Allyn   4687
Allyna  164
Allyne  3942
Allynn  52
Allyonna    5
Allyra  7
Allyria 5
Allysa  3283
Allysah 27
Allysan 22
Allysandra  37
Allyse  976
Allysen 645
Allysha 736
Allyshia    63
Allysia 830
Allysin 33
Allyson 56716
Allyssa 7908
Allyssah    13
Allysse 9
Allyssia    237
Allysson    215
Allysun 42
Allysyn 18
Allyx   63
Allyza  6
Allyzon 38
Alma    285639
Almadelia   447
Almae   55
Almanda 19
Almar   34
Almaree 64
Almarene    29
Almarie 1834
Almarine    67
Almarosa    259
Almas   28
Almatine    42
Almaz   7
Almeada 118
Almeater    91
Almeda  33955
Almedia 5266
Almedina    38
Almee   314
Almena  1998
Almendra    128
Almenia 62
Almer   2604
Almera  27
Almeria 28
Almerinda   257
Almeta  13777
Almeter 1256
Almetia 132
Almetra 10
Almetta 2237
Almetter    31
Almida  19
Almina  1605
Almira  16457
Almitra 63
Almo    84
Almon   100
Almudena    11
Almyra  2063
Alna    264
Alneisha    10
Alnesha 8
Alnetia 30
Alnisa  594
Alnisha 58
Alnita  495
Alnora  135
Aloa    29
Aloah   31
Alodie  23
Aloha   4288
Alohi   6
Alohilani   62
Alois   1100
Aloise  613
Aloma   3472
Alon    32
Alona   5049
Alonah  197
Alonda  2039
Alondra 33447
Alondrea    20
Alondria    170
Aloni   291
Alonia  650
Alonie  45
Alonna  2404
Alonnah 171
Alonni  34
Alonnie 52
Alonte  8
Alonya  32
Alonza  7
Alonzia 22
Alonzo  510
Alora   4298
Alorah  240
Aloria  71
Alouise 152
Aloura  118
Aloyse  28
Aloysia 201
Alpa    182
Alpha   47486
Alpharetta  85
Alphea  25
Alphia  1875
Alphild 131
Alphine 35
Alphonsine  2068
Alphonso    100
Alpine  38
Alrita  35
Alsa    35
Alsace  465
Alsatia 24
Alsha   217
Alsie   1204
Alsiha  10
Alsion  32
Alston  22
Alta    110012
Altagracia  2717
Altair  56
Altaira 17
Altamae 211
Altamease   346
Altamese    1499
Altee   64
Alter   120
Altermease  34
Altha   28312
Althea  56725
Altheda 286
Altheia 281
Althelia    21
Althena 84
Althera 29
Altheria    261
Althia  1085
Altia   112
Altie   8270
Altina  147
Alto    243
Alton   2301
Altonette   53
Altonia 15
Altonya 12
Altoria 7
Altouise    39
Altovese    15
Altovise    325
Altrice 12
Altrina 14
Aluel   33
Aluna   12
Alundra 34
Alura   623
Alva    45667
Alvada  217
Alvah   500
Alvana  36
Alvania 115
Alvaretta   588
Alvaro  6
Alveda  1189
Alveena 32
Alvena  16290
Alvene  39
Alvenia 2420
Alver   29
Alvera  13791
Alverda 9150
Alveretta   228
Alveria 563
Alvern  149
Alverna 6913
Alverne 80
Alvernia    29
Alverta 18976
Alvertia    57
Alvesta 202
Alveta  726
Alvetta 461
Alvia   2803
Alvida  171
Alvie   5391
Alvilda 760
Alvilde 43
Alvin   5031
Alvina  58293
Alvine  811
Alvinia 62
Alvira  7175
Alvis   1979
Alvita  811
Alvonia 33
Alwayne 28
Alwilda 2782
Alwillie    27
Alwina  744
Alwine  839
Alwyn   73
Alxis   25
Aly 879
Alya    863
Alyaa   19
Alyah   986
Alyana  1058
Alyanah 62
Alyanna 877
Alyannah    38
Alyasia 26
Alyca   9
Alyce   56228
Alycea  289
Alycee  6
Alyceia 6
Alycen  71
Alycia  14561
Alyciah 10
Alyciana    28
Alyda   463
Alydia  442
Alye    8
Alyea   27
Alyena  19
Alyene  1130
Alyese  33
Alyeska 15
Alyessa 7
Alyha   73
Alyia   501
Alyiah  880
Alyiana 19
Alyicia 7
Alyisa  31
Alyissa 584
Alyjah  43
Alyka   6
Alyla   62
Alylah  26
Alympia 10
Alyn    537
Alyna   1762
Alynah  141
Alyncia 21
Alynda  65
Alyne   5245
Alynia  5
Alynn   580
Alynna  562
Alynnah 5
Alynne  33
Alyona  181
Alyonna 22
Alyra   139
Alyrah  13
Alyria  92
Alyric  167
Alyrica 31
Alys    6988
Alysa   9094
Alysabeth   89
Alysah  174
Alysan  31
Alysandra   207
Alyscia 235
Alyse   11014
Alysea  70
Alysen  564
Alysha  12046
Alyshea 48
Alyshia 1958
Alysia  13486
Alysiah 70
Alysiana    61
Alysianna   13
Alysin  10
Alyson  34764
Alyss   377
Alyssa  214620
Alyssaann   33
Alyssabeth  150
Alyssah 633
Alyssamae   81
Alyssamarie 384
Alyssandra  620
Alyssanicole    14
Alyssarae   7
Alyssarose  7
Alysse  1790
Alyssea 8
Alyssha 115
Alyssia 5685
Alysson 1052
Alyssum 15
Alyssya 7
Alysta  12
Alysun  11
Alythia 15
Alyvea  23
Alyvia  3234
Alyviah 128
Alyx    1366
Alyxa   35
Alyxandra   907
Alyxandrea  65
Alyxandria  652
Alyxia  27
Alyxis  329
Alyxus  7
Alyza   1070
Alyzabeth   151
Alyzae  89
Alyzah  138
Alyze   150
Alyzea  62
Alyzia  15
Alyzon  33
Alyzza  239
Alza    159
Alzada  2233
Alzahra 5
Alzata  62
Alzena  589
Alzenia 286
Alzie   210
Alzina  2272
Alzira  199
Alzonia 42
Alzora  494
Ama 4088
Amaal   70
Amaani  31
Amabel  131
Amabella    17
Amabelle    6
Amada   8383
Amadea  79
Amadi   177
Amadis  63
Amadita 126
Amagine 5
Amahia  5
Amahni  25
Amahri  29
Amahya  11
Amai    31
Amaia   1068
Amaiah  325
Amaijah 5
Amaira  118
Amairah 7
Amairani    1267
Amairany    946
Amaiya  1306
Amaiyah 457
Amaja   52
Amajah  30
Amaka   122
Amal    2780
Amala   153
Amalea  65
Amalee  148
Amali   106
Amalia  36775
Amaliah 5
Amalie  3895
Amalin  13
Amaliya 32
Amaly   41
Amalya  187
Amalyah 5
Amalyn  11
Amamda  460
Aman    195
Amana   343
Amanada 683
Amand   347
Amanda  564560
Amandah 66
Amandajean  19
Amandajo    120
Amandalee   209
Amandaleigh 8
Amandalyn   94
Amandalynn  126
Amandamarie 123
Amandarae   20
Amandarose  19
Amande  37
Amandeep    275
Amandia 82
Amandine    63
Amando  252
Amandra 45
Amandy  305
Amane   46
Amanee  216
Amani   8894
Amania  5
Amanie  194
Amanii  61
Amanita 14
Amannda 40
Amanni  33
Amanoa  58
Amanpreet   176
Amantha 350
Amanti  31
Amany   236
Amar    156
Amara   9305
Amarachi    395
Amarachukwu 43
Amarae  36
Amarah  810
Amaranta    145
Amarantha   6
Amare   234
Amarea  119
Amareah 5
Amaree  522
Amarelis    57
Amarely 16
Amarelys    11
Amareona    5
Amareya 21
Amarhi  5
Amari   11018
Amaria  1703
Amariah 1979
Amariana    461
Amarianna   235
Amarie  1330
Amariea 22
Amariee 17
Amarielle   28
Amarii  194
Amarilis    1084
Amarillis   17
Amarily 12
Amarilys    520
Amarin  5
Amarina 5
Amarion 50
Amariona    184
Amarionna   115
Amaris  6801
Amarisa 80
Amarise 50
Amariss 59
Amarissa    360
Amariya 379
Amariyae    10
Amariyah    366
Amariyana   67
Amariyanna  18
Amariz  95
Amarpreet   8
Amarra  183
Amarrah 55
Amarri  228
Amarria 119
Amarrie 31
Amary   43
Amarya  83
Amaryah 102
Amaryana    5
Amarye  9
Amaryia 19
Amarylis    178
Amaryllis   3021
Amaryn  5
Amarys  120
Amaryss 5
Amathyst    8
Amatullah   277
Amaura  64
Amauri  456
Amauria 135
Amauriah    14
Amaurie 62
Amaury  6
Amaya   20564
Amayah  1701
Amayha  7
Amayia  182
Amayiah 97
Amayla  11
Amayra  20
Amayrani    503
Amayrany    120
Amazen  5
Amaziah 62
Amazin  40
Amazing 77
Amazyn  30
Amba    12
Ambar   2903
Ambee   10
Ambellina   15
Amber   248679
Ambera  84
Amberann    11
Amberdawn   45
Ambere  21
Amberia 120
Amberjo 16
Amberle 343
Amberlea    218
Amberlee    2443
Amberleigh  562
Amberley    857
Amberli 132
Amberlie    315
Amberlin    179
Amberly 7536
Amberlyn    1695
Amberlynn   1286
Amberlynne  12
Ambermarie  120
Ambernicole 35
Ambernique  15
Amberrae    9
Amberrose   260
Ambert  265
Ambi    47
Ambika  443
Ambir   8
Ambor   43
Ambr    19
Ambra   1656
Ambrasia    8
Ambre   1119
Ambrea  681
Ambreal 30
Ambreanna   7
Ambree  402
Ambreen 135
Ambreia 77
Ambresha    16
Ambrey  53
Ambri   69
Ambria  2463
Ambriah 35
Ambriana    100
Ambrianna   57
Ambrie  138
Ambriehl    24
Ambriel 297
Ambriella   43
Ambrielle   501
Ambrosha    15
Ambrosia    2689
Ambry   116
Ambur   824
Amby    87
Ambyr   459
Amdanda 34
Amdrea  41
Ame 810
Amea    130
Ameah   50
Ameara  17
Amecia  49
Amee    3232
Ameelah 6
Ameena  1230
Ameenah 882
Ameera  1761
Ameerah 1658
Ameeria 6
Ameesha 15
Ameeyah 5
Ameia   111
Ameiah  10
Ameika  14
Ameila  221
Ameilia 135
Ameilya 34
Ameira  116
Ameirah 42
Ameisha 121
Ameiya  5
Ameka   292
Amekia  15
Amel    378
Amela   335
Amelda  1087
Amelea  7
Ameleah 5
Amelee  6
Ameli   75
Amelia  231224
Ameliagrace 5
Ameliah 198
Ameliana    72
Amelianna   16
Ameliarose  10
Amelie  7865
Amelina 39
Amelinda    77
Amelita 362
Ameliya 96
Ameliyah    43
Amelle  5
Amellia 476
Amely   232
Amelya  373
Amelyah 10
Amen    177
Amena   976
Amenah  133
Amenata 6
Amenda  696
Amenia  40
Amer    23
Amera   881
Amerah  239
Amere   122
Ameri   77
Ameria  455
Ameriah 148
Ameriana    5
America 29312
Americas    24
Americus    401
Amerie  1468
Amerika 262
Ameris  211
Amerissa    6
Amerius 5
Ameriya 22
Ameriyah    36
Amerra  33
Amery   359
Ameryst 5
Amesha  544
Ameshia 262
Amethyst    3238
Ametra  42
Ametria 29
Amey    3942
Ameya   359
Ameyaa  5
Ameyah  106
Ameyalli    38
Ameyia  7
Amgela  33
Ami 11958
Amia    3365
Amiah   2684
Amiaha  5
Amiaya  190
Amiayah 29
Amica   170
Amicia  10
Amidala 9
Amie    46706
Amiee   3096
Amiel   48
Amiela  22
Amielia 18
Amielle 10
Amiera  89
Amierah 20
Amiere  7
Amii    85
Amiia   5
Amiira  16
Amija   32
Amijah  89
Amika   435
Amil    286
Amila   184
Amilah  58
Amilda  60
Amilea  27
Amileah 13
Amilee  221
Amiley  47
Amilia  1500
Amiliah 17
Amilian 31
Amiliana    68
Amilie  5
Amiliya 22
Amilla  6
Amilleon    11
Amilli  15
Amillia 376
Amillian    26
Amilliana   72
Amillianna  6
Amillie 9
Amillion    151
Amilliona   5
Amilliyon   5
Amillya 48
Amily   208
Amilya  395
Amilyah 109
Amilyn  30
Amilynn 12
Amina   8737
Aminah  3295
Aminat  105
Aminata 1543
Aminatou    18
Aminda  76
Aminna  5
Aminta  798
Amir    376
Amira   10426
Amiracle    839
Amirah  5076
Amire   76
Amirea  5
Amiree  46
Amirh   10
Amiri   106
Amiria  113
Amiriah 11
Amirie  5
Amiriya 5
Amirra  268
Amirrah 234
Amiryah 5
Amirykal    5
Amisa   13
Amisadai    118
Amisaday    5
Amisha  1028
Amishi  40
Amissa  51
Amista  9
Amit    219
Amita   772
Amitha  11
Amitiel 10
Amity   2922
Amiya   5004
Amiyah  6527
Amiyha  41
Amiylah 16
Amiyra  19
Amiyrah 27
Amma    3797
Ammaarah    13
Ammanda 185
Ammara  68
Ammarah 35
Ammarie 45
Ammber  21
Amme    91
Ammer   34
Ammerie 10
Ammi    142
Ammie   14364
Ammy    1393
Amna    1377
Amnah   114
Amneet  6
Amneh   39
Amneris 69
Amnesty 19
Amo 58
Amoi    15
Amolika 5
Amonda  145
Amone   6
Amonee  29
Amoni   912
Amonie  262
Amonii  5
Amonni  20
Amonnie 13
Amonti  6
Amor    866
Amora   977
Amorae  6
Amorah  79
Amore   529
Amoree  52
Amoreena    340
Amoret  26
Amorette    732
Amori   221
Amoria  78
Amoriah 39
Amoriana    6
Amorie  154
Amorina 59
Amorita 158
Amorra  5
Amory   539
Amos    340
Amour   139
Amoura  70
Amouri  6
Amoy    62
Amoya   32
Amparo  11351
Ample   29
Amra    267
Amrah   5
Amran   113
Amree   43
Amreen  129
Amri    247
Amrie   87
Amriel  12
Amrin   11
Amrit   428
Amrita  1264
Amritha 88
Amruta  17
Amrutha 160
Amry    45
Amryn   36
Amsi    56
Amukta  5
Amulya  275
Amunet  21
Amunique    121
Amy 535705
Amya    7774
Amyah   2089
Amyann  27
Amybeth 296
Amye    2132
Amyha   10
Amyia   719
Amyiah  540
Amyjo   1179
Amyla   140
Amylah  61
Amylee  249
Amylia  171
Amyliah 6
Amylyn  26
Amylynn 410
Amymarie    106
Amyna   5
Amyra   676
Amyracle    29
Amyrah  231
Amyre   122
Amyree  28
Amyri   113
Amyria  158
Amyriah 71
Amyrie  100
Amysue  40
Amythest    32
Amythyst    5
Amyya   6
Amzie   5
An  1459
Ana 118854
Anaalicia   343
Anaaya  35
Anab    48
Anabeatriz  12
Anabel  20422
Anabela 562
Anabele 5
Anabelen    67
Anabeli 10
Anabelia    21
Anabell 1544
Anabella    3949
Anabelle    6962
Anabelli    9
Anaberta    14
Anabeth 116
Anabia  57
Anabrenda   13
Anacamila   27
Anacani 67
Anacaren    169
Anacarina   8
Anacarolina 132
Anacecilia  65
Anaceli 20
Anacelia    33
Anacelis    11
Anacely 6
Anachristina    60
Anacia  7
Anaclara    107
Anacristina 267
Anadalay    109
Anadela 12
Anadelia    153
Anadia  75
Anae    82
Anaee   6
Anaeja  6
Anaejah 13
Anael   80
Anaeli  121
Anaelisa    17
Anaelise    5
Anaelle 64
Anaely  29
Anagabriel  9
Anagabriela 154
Anagha  372
Anagrace    30
Anah    469
Anahi   13365
Anahid  174
